-57
-57
-57
-55
-53
-53
-54
-54
-52
-51
-51
-51
-49
-48
-47
-47
-48
-50
-52
-55
-55
-55
-54
-53
-54
-56
-58
-58
-56
-55
-53
-52
-51
-49
-49
-48
-47
-47
-45
-45
-46
-46
-46
-46
-45
-44
-42
-40
-38
-37
-35
-35
-35
-36
-36
-37
-38
-38
-38
-37
-37
-36
-34
-32
-31
-30
-30
-32
-37
-44
-53
-62
-70
-72
-69
-60
-48
-34
-20
-7
0
2
0
-5
-10
-15
-19
-22
-25
-27
-29
-30
-31
-33
-35
-35
-35
-35
-35
-34
-34
-33
-32
-33
-33
-33
-32
-31
-29
-28
-25
-22
-20
-22
-29
-42
-59
-80
-99
-113
-113
-90
-35
59
198
377
605
855
1092
1266
1354
1354
1271
1094
839
547
267
21
-182
-342
-454
-509
-517
-487
-429
-358
-289
-224
-172
-134
-110
-98
-91
-87
-85
-84
-82
-80
-78
-76
-74
-71
-67
-63
-60
-58
-56
-55
-54
-53
-54
-53
-50
-48
-45
-43
-41
-37
-36
-35
-35
-35
-34
-32
-31
-29
-28
-25
-23
-21
-19
-18
-16
-14
-11
-8
-6
-4
-1
0
3
4
6
8
12
15
18
21
22
25
26
28
29
33
37
43
48
55
61
66
68
69
67
64
59
52
45
38
30
21
12
1
-8
-17
-27
-36
-44
-51
-56
-60
-65
-69
-69
-71
-74
-82
-87
-88
-86
-83
-81
-82
-82
-83
-82
-83
-82
-82
-82
-80
-78
-77
-75
-74
-73
-71
-71
-72
-73
-74
-75
-75
-77
-77
-78
-77
-75
-73
-72
-70
-68
-67
-65
-65
-65
-66
-66
-65
-64
-62
-60
-57
-54
-52
-52
-52
-53
-54
-55
-56
-56
-54
-54
-53
-51
-50
-49
-50
-51
-53
-56
-58
-59
-59
-59
-58
-57
-55
-52
-50
-49
-48
-47
-46
-46
-45
-45
-45
-46
-47
-48
-48
-50
-49
-48
-46
-44
-42
-42
-41
-40
-40
-40
-40
-40
-38
-37
-36
-36
-36
-36
-35
-34
-33
-31
-30
-29
-29
-30
-31
-29
-29
-29
-31
-32
-32
-32
-33
-34
-34
-33
-30
-28
-26
-26
-26
-28
-30
-36
-45
-55
-63
-68
-67
-62
-50
-36
-20
-6
4
10
11
9
5
0
-2
-6
-9
-12
-15
-18
-21
-23
-24
-25
-24
-22
-21
-19
-17
-16
-14
-13
-12
-12
-11
-11
-9
-9
-7
-7
-6
-8
-12
-23
-36
-55
-73
-88
-93
-80
-40
33
148
310
510
754
995
1206
1335
1375
1318
1181
954
682
388
127
-92
-263
-389
-467
