timestamp,value
0.461111,-436.0
0.463889,-444.0
0.466667,-441.0
0.469444,-432.0
0.472222,-424.0
0.475000,-425.0
0.477778,-419.0
0.480556,-411.0
0.483333,-408.0
0.486111,-412.0
0.488889,-420.0
0.491667,-425.0
0.494444,-422.0
0.497222,-416.0
0.500000,-411.0
0.502778,-408.0
0.505556,-409.0
0.508333,-414.0
0.511111,-417.0
0.513889,-415.0
0.516667,-411.0
0.519444,-404.0
0.522222,-393.0
0.525000,-382.0
0.527778,-371.0
0.530556,-360.0
0.533333,-346.0
0.536111,-328.0
0.538889,-305.0
0.541667,-282.0
0.544444,-255.0
0.547222,-226.0
0.550000,-199.0
0.552778,-179.0
0.555556,-164.0
0.558333,-155.0
0.561111,-149.0
0.563889,-148.0
0.566667,-150.0
0.569444,-154.0
0.572222,-160.0
0.575000,-166.0
0.577778,-174.0
0.580556,-184.0
0.583333,-198.0
0.586111,-212.0
0.588889,-226.0
0.591667,-236.0
0.594444,-244.0
0.597222,-251.0
0.600000,-255.0
0.602778,-258.0
0.605556,-261.0
0.608333,-262.0
0.611111,-264.0
0.613889,-265.0
0.616667,-265.0
0.619444,-264.0
0.622222,-264.0
0.625000,-263.0
0.627778,-263.0
0.630556,-261.0
0.633333,-258.0
0.636111,-252.0
0.638889,-245.0
0.641667,-234.0
0.644444,-221.0
0.647222,-208.0
0.650000,-193.0
0.652778,-180.0
0.655556,-172.0
0.658333,-167.0
0.661111,-164.0
0.663889,-160.0
0.666667,-152.0
0.669444,-140.0
0.672222,-122.0
0.675000,-100.0
0.677778,-76.0
0.680556,-53.0
0.683333,-35.0
0.686111,-26.0
0.688889,-25.0
0.691667,-30.0
0.694444,-38.0
0.697222,-48.0
0.700000,-62.0
0.702778,-78.0
0.705556,-94.0
0.708333,-109.0
0.711111,-121.0
0.713889,-131.0
0.716667,-140.0
0.719444,-148.0
0.722222,-156.0
0.725000,-163.0
0.727778,-163.0
0.730556,-159.0
0.733333,-154.0
0.736111,-147.0
0.738889,-136.0
0.741667,-122.0
0.744444,-108.0
0.747222,-97.0
0.750000,-89.0
0.752778,-89.0
0.755556,-97.0
0.758333,-116.0
0.761111,-141.0
0.763889,-166.0
0.766667,-185.0
0.769444,-186.0
0.772222,-157.0
0.775000,-85.0
0.777778,40.0
0.780556,222.0
0.783333,485.0
0.786111,689.0
0.788889,884.0
0.791667,1108.0
0.794444,1357.0
0.797222,1571.0
0.800000,1659.0
0.802778,1582.0
0.805556,1466.0
0.808333,1281.0
0.811111,999.0
0.813889,627.0
0.816667,232.0
0.819444,-88.0
0.822222,-316.0
0.825000,-431.0
0.827778,-463.0
0.830556,-434.0
0.833333,-368.0
0.836111,-283.0
0.838889,-195.0
0.841667,-117.0
0.844444,-63.0
0.847222,-26.0
0.850000,-4.0
0.852778,7.0
0.855556,10.0
0.858333,4.0
0.861111,0.0
0.863889,3.0
0.866667,10.0
0.869444,18.0
0.872222,26.0
0.875000,36.0
0.877778,50.0
0.880556,63.0
0.883333,74.0
0.886111,82.0
0.888889,87.0
0.891667,92.0
0.894444,96.0
0.897222,99.0
0.900000,102.0
0.902778,105.0
0.905556,110.0
0.908333,115.0
0.911111,120.0
0.913889,123.0
0.916667,124.0
0.919444,125.0
0.922222,123.0
0.925000,124.0
0.927778,127.0
0.930556,131.0
0.933333,134.0
0.936111,140.0
0.938889,144.0
0.941667,149.0
0.944444,151.0
0.947222,153.0
0.950000,153.0
0.952778,153.0
0.955556,151.0
0.958333,149.0
0.961111,149.0
0.963889,156.0
0.966667,167.0
0.969444,181.0
0.972222,198.0
0.975000,213.0
0.977778,232.0
0.980556,254.0
0.983333,276.0
0.986111,295.0
0.988889,312.0
0.991667,328.0
0.994444,344.0
0.997222,357.0
1.000000,375.0
1.002778,371.0
1.005556,353.0
1.008333,337.0
1.011111,331.0
1.013889,334.0
1.016667,335.0
1.019444,318.0
1.022222,281.0
1.025000,243.0
1.027778,219.0
1.030556,218.0
1.033333,234.0
1.036111,248.0
1.038889,240.0
1.041667,230.0
1.044444,220.0
1.047222,213.0
1.050000,208.0
1.052778,205.0
1.055556,203.0
1.058333,202.0
1.061111,201.0
1.063889,199.0
1.066667,193.0
1.069444,188.0
1.072222,183.0
1.075000,180.0
1.077778,179.0
1.080556,180.0
1.083333,184.0
1.086111,192.0
1.088889,201.0
1.091667,210.0
1.094444,218.0
1.097222,225.0
1.100000,232.0
1.102778,237.0
1.105556,238.0
1.108333,236.0
1.111111,236.0
1.113889,240.0
1.116667,245.0
1.119444,254.0
1.122222,265.0
1.125000,278.0
1.127778,292.0
1.130556,300.0
1.133333,303.0
1.136111,302.0
1.138889,295.0
1.141667,284.0
1.144444,267.0
1.147222,245.0
1.150000,220.0
1.152778,192.0
1.155556,165.0
1.158333,140.0
1.161111,118.0
1.163889,99.0
1.166667,84.0
1.169444,75.0
1.172222,70.0
1.175000,69.0
1.177778,71.0
1.180556,73.0
1.183333,74.0
1.186111,73.0
1.188889,69.0
1.191667,67.0
1.194444,66.0
1.197222,60.0
1.200000,47.0
1.202778,28.0
1.205556,1.0
1.208333,-30.0
1.211111,-62.0
1.213889,-88.0
1.216667,-94.0
1.219444,-71.0
1.222222,-4.0
1.225000,118.0
1.227778,301.0
1.230556,522.0
1.233333,708.0
1.236111,914.0
1.238889,1161.0
1.241667,1418.0
1.244444,1611.0
1.247222,1670.0
1.250000,1607.0
1.252778,1477.0
1.255556,1251.0
1.258333,917.0
1.261111,513.0
1.263889,118.0
1.266667,-197.0
1.269444,-416.0
1.272222,-524.0
1.275000,-552.0
1.277778,-523.0
1.280556,-461.0
1.283333,-387.0
1.286111,-313.0
1.288889,-252.0
1.291667,-207.0
1.294444,-179.0
1.297222,-163.0
1.300000,-159.0
1.302778,-161.0
1.305556,-164.0
1.308333,-166.0
1.311111,-165.0
1.313889,-161.0
1.316667,-156.0
1.319444,-150.0
1.322222,-144.0
1.325000,-140.0
1.327778,-136.0
1.330556,-134.0
1.333333,-134.0
1.336111,-136.0
1.338889,-136.0
1.341667,-136.0
1.344444,-133.0
1.347222,-129.0
1.350000,-126.0
1.352778,-122.0
1.355556,-119.0
1.358333,-118.0
1.361111,-119.0
1.363889,-123.0
1.366667,-129.0
1.369444,-134.0
1.372222,-139.0
1.375000,-144.0
1.377778,-146.0
1.380556,-149.0
1.383333,-153.0
1.386111,-155.0
1.388889,-156.0
1.391667,-156.0
1.394444,-156.0
1.397222,-157.0
1.400000,-156.0
1.402778,-155.0
1.405556,-154.0
1.408333,-151.0
1.411111,-147.0
1.413889,-142.0
1.416667,-135.0
1.419444,-125.0
1.422222,-112.0
1.425000,-97.0
1.427778,-80.0
1.430556,-61.0
1.433333,-39.0
1.436111,-16.0
1.438889,2.0
1.441667,18.0
1.444444,30.0
1.447222,37.0
1.450000,39.0
1.452778,37.0
1.455556,31.0
1.458333,21.0
1.461111,8.0
1.463889,-6.0
1.466667,-22.0
1.469444,-35.0
1.472222,-47.0
1.475000,-59.0
1.477778,-73.0
1.480556,-85.0
1.483333,-95.0
1.486111,-102.0
1.488889,-106.0
1.491667,-106.0
1.494444,-106.0
1.497222,-107.0
1.500000,-110.0
1.502778,-113.0
1.505556,-111.0
1.508333,-112.0
1.511111,-113.0
1.513889,-113.0
1.516667,-113.0
1.519444,-113.0
1.522222,-112.0
1.525000,-112.0
1.527778,-106.0
1.530556,-100.0
1.533333,-92.0
1.536111,-83.0
1.538889,-71.0
1.541667,-60.0
1.544444,-51.0
1.547222,-46.0
1.550000,-43.0
1.552778,-40.0
1.555556,-38.0
1.558333,-36.0
1.561111,-30.0
1.563889,-19.0
1.566667,-4.0
1.569444,12.0
1.572222,30.0
1.575000,48.0
1.577778,65.0
1.580556,80.0
1.583333,90.0
1.586111,95.0
1.588889,99.0
1.591667,97.0
1.594444,90.0
1.597222,75.0
1.600000,51.0
1.602778,25.0
1.605556,0.0
1.608333,-27.0
1.611111,-51.0
1.613889,-72.0
1.616667,-83.0
1.619444,-85.0
1.622222,-84.0
1.625000,-77.0
1.627778,-69.0
1.630556,-59.0
1.633333,-48.0
1.636111,-40.0
1.638889,-32.0
1.641667,-21.0
1.644444,-11.0
1.647222,-4.0
1.650000,-1.0
1.652778,-6.0
1.655556,-17.0
1.658333,-33.0
1.661111,-50.0
1.663889,-58.0
1.666667,-51.0
1.669444,-20.0
1.672222,45.0
1.675000,154.0
1.677778,325.0
1.680556,512.0
1.683333,714.0
1.686111,963.0
1.688889,1242.0
1.691667,1498.0
1.694444,1671.0
1.697222,1723.0
1.700000,1723.0
1.702778,1656.0
1.705556,1465.0
1.708333,1166.0
1.711111,818.0
1.713889,493.0
1.716667,225.0
1.719444,-2.0
1.722222,-175.0
1.725000,-267.0
1.727778,-285.0
1.730556,-246.0
1.733333,-174.0
1.736111,-92.0
1.738889,-8.0
1.741667,67.0
1.744444,127.0
1.747222,170.0
1.750000,197.0
1.752778,212.0
1.755556,220.0
1.758333,222.0
1.761111,224.0
1.763889,227.0
1.766667,231.0
1.769444,233.0
1.772222,233.0
1.775000,234.0
1.777778,241.0
1.780556,247.0
1.783333,253.0
1.786111,257.0
1.788889,262.0
1.791667,266.0
1.794444,271.0
1.797222,274.0
1.800000,278.0
1.802778,281.0
1.805556,281.0
1.808333,280.0
1.811111,278.0
1.813889,273.0
1.816667,269.0
1.819444,262.0
1.822222,255.0
1.825000,251.0
1.827778,246.0
1.830556,241.0
1.833333,239.0
1.836111,237.0
1.838889,239.0
1.841667,241.0
1.844444,244.0
1.847222,246.0
1.850000,246.0
1.852778,246.0
1.855556,247.0
1.858333,249.0
1.861111,251.0
1.863889,254.0
1.866667,258.0
1.869444,266.0
1.872222,277.0
1.875000,290.0
1.877778,305.0
1.880556,322.0
1.883333,339.0
1.886111,356.0
1.888889,375.0
1.891667,393.0
1.894444,411.0
1.897222,424.0
1.900000,432.0
1.902778,435.0
1.905556,432.0
1.908333,422.0
1.911111,406.0
1.913889,385.0
1.916667,364.0
1.919444,344.0
1.922222,324.0
1.925000,304.0
1.927778,285.0
1.930556,268.0
1.933333,252.0
1.936111,239.0
1.938889,227.0
1.941667,214.0
1.944444,199.0
1.947222,187.0
1.950000,176.0
1.952778,170.0
1.955556,164.0
1.958333,158.0
1.961111,153.0
1.963889,151.0
1.966667,149.0
1.969444,147.0
1.972222,142.0
1.975000,136.0
1.977778,134.0
1.980556,134.0
1.983333,136.0
1.986111,139.0
1.988889,144.0
1.991667,156.0
1.994444,168.0
1.997222,177.0
2.000000,171.0
2.002778,184.0
2.005556,207.0
2.008333,227.0
2.011111,228.0
2.013889,219.0
2.016667,212.0
2.019444,227.0
2.022222,234.0
2.025000,238.0
2.027778,242.0
2.030556,248.0
2.033333,255.0
2.036111,258.0
2.038889,251.0
2.041667,229.0
2.044444,196.0
2.047222,161.0
2.050000,131.0
2.052778,107.0
2.055556,85.0
2.058333,62.0
2.061111,36.0
2.063889,10.0
2.066667,-13.0
2.069444,-23.0
2.072222,-28.0
2.075000,-31.0
2.077778,-32.0
2.080556,-29.0
2.083333,-24.0
2.086111,-20.0
2.088889,-16.0
2.091667,-14.0
2.094444,-15.0
2.097222,-22.0
2.100000,-41.0
2.102778,-67.0
2.105556,-99.0
2.108333,-132.0
2.111111,-162.0
2.113889,-182.0
2.116667,-182.0
2.119444,-148.0
2.122222,-70.0
2.125000,60.0
2.127778,266.0
2.130556,486.0
2.133333,754.0
2.136111,1066.0
2.138889,1369.0
2.141667,1599.0
2.144444,1719.0
2.147222,1719.0
2.150000,1621.0
2.152778,1397.0
2.155556,1055.0
2.158333,654.0
2.161111,268.0
2.163889,-60.0
2.166667,-334.0
2.169444,-511.0
2.172222,-604.0
2.175000,-619.0
2.177778,-578.0
2.180556,-504.0
2.183333,-419.0
2.186111,-340.0
2.188889,-271.0
2.191667,-218.0
2.194444,-186.0
2.197222,-170.0
2.200000,-166.0
2.202778,-168.0
2.205556,-167.0
2.208333,-167.0
2.211111,-167.0
2.213889,-165.0
2.216667,-161.0
2.219444,-154.0
2.222222,-144.0
2.225000,-137.0
2.227778,-129.0
2.230556,-120.0
2.233333,-112.0
2.236111,-106.0
2.238889,-103.0
2.241667,-102.0
2.244444,-97.0
2.247222,-91.0
2.250000,-85.0
2.252778,-78.0
2.255556,-72.0
2.258333,-68.0
2.261111,-66.0
2.263889,-69.0
2.266667,-71.0
2.269444,-74.0
2.272222,-77.0
2.275000,-81.0
2.277778,-84.0
2.280556,-85.0
2.283333,-80.0
2.286111,-75.0
2.288889,-69.0
2.291667,-64.0
2.294444,-61.0
2.297222,-58.0
2.300000,-53.0
2.302778,-49.0
2.305556,-44.0
2.308333,-40.0
2.311111,-33.0
2.313889,-26.0
2.316667,-16.0
2.319444,-7.0
2.322222,7.0
2.325000,25.0
2.327778,45.0
2.330556,68.0
2.333333,93.0
2.336111,118.0
2.338889,138.0
2.341667,153.0
2.344444,165.0
2.347222,177.0
2.350000,182.0
2.352778,183.0
2.355556,177.0
2.358333,170.0
2.361111,164.0
2.363889,156.0
2.366667,144.0
2.369444,132.0
2.372222,119.0
2.375000,110.0
2.377778,101.0
2.380556,90.0
2.383333,82.0
2.386111,75.0
2.388889,70.0
2.391667,64.0
2.394444,55.0
2.397222,48.0
2.400000,41.0
2.402778,33.0
2.405556,28.0
2.408333,22.0
2.411111,20.0
2.413889,18.0
2.416667,15.0
2.419444,16.0
2.422222,15.0
2.425000,13.0
2.427778,13.0
2.430556,12.0
2.433333,11.0
2.436111,11.0
2.438889,14.0
2.441667,22.0
2.444444,33.0
2.447222,42.0
2.450000,48.0
2.452778,48.0
2.455556,44.0
2.458333,43.0
2.461111,43.0
2.463889,47.0
2.466667,54.0
2.469444,63.0
2.472222,74.0
2.475000,86.0
2.477778,92.0
2.480556,92.0
2.483333,84.0
2.486111,67.0
2.488889,47.0
2.491667,24.0
2.494444,-1.0
2.497222,-32.0
2.500000,-63.0
2.502778,-94.0
2.505556,-125.0
2.508333,-158.0
2.511111,-190.0
2.513889,-217.0
2.516667,-236.0
2.519444,-250.0
2.522222,-259.0
2.525000,-265.0
2.527778,-266.0
2.530556,-266.0
2.533333,-266.0
2.536111,-272.0
2.538889,-278.0
2.541667,-284.0
2.544444,-293.0
2.547222,-306.0
2.550000,-328.0
2.552778,-357.0
2.555556,-390.0
2.558333,-428.0
2.561111,-467.0
2.563889,-496.0
2.566667,-509.0
2.569444,-489.0
2.572222,-424.0
2.575000,-300.0
2.577778,-108.0
2.580556,144.0
2.583333,446.0
2.586111,765.0
2.588889,1055.0
2.591667,1275.0
2.594444,1373.0
2.597222,1335.0
2.600000,1172.0
2.602778,890.0
2.605556,522.0
2.608333,112.0
2.611111,-291.0
2.613889,-630.0
2.616667,-889.0
2.619444,-1071.0
2.622222,-1171.0
2.625000,-1201.0
2.627778,-1174.0
2.630556,-1116.0
2.633333,-1049.0
2.636111,-985.0
2.638889,-931.0
2.641667,-896.0
2.644444,-879.0
2.647222,-874.0
2.650000,-878.0
2.652778,-883.0
2.655556,-886.0
2.658333,-889.0
2.661111,-889.0
2.663889,-888.0
2.666667,-886.0
2.669444,-882.0
2.672222,-879.0
2.675000,-877.0
2.677778,-873.0
2.680556,-868.0
2.683333,-860.0
2.686111,-850.0
2.688889,-841.0
2.691667,-831.0
2.694444,-821.0
2.697222,-814.0
2.700000,-809.0
2.702778,-809.0
2.705556,-812.0
2.708333,-814.0
2.711111,-817.0
2.713889,-820.0
2.716667,-821.0
2.719444,-821.0
2.722222,-820.0
2.725000,-822.0
2.727778,-825.0
2.730556,-825.0
2.733333,-825.0
2.736111,-825.0
2.738889,-825.0
2.741667,-827.0
2.744444,-827.0
2.747222,-828.0
2.750000,-829.0
2.752778,-825.0
2.755556,-819.0
2.758333,-810.0
2.761111,-799.0
2.763889,-787.0
2.766667,-774.0
2.769444,-763.0
2.772222,-752.0
2.775000,-741.0
2.777778,-730.0
2.780556,-714.0
2.783333,-700.0
2.786111,-684.0
2.788889,-666.0
2.791667,-650.0
2.794444,-636.0
2.797222,-626.0
2.800000,-623.0
2.802778,-621.0
2.805556,-623.0
2.808333,-631.0
2.811111,-640.0
2.813889,-649.0
2.816667,-657.0
2.819444,-663.0
2.822222,-668.0
2.825000,-671.0
2.827778,-670.0
2.830556,-665.0
2.833333,-656.0
2.836111,-648.0
2.838889,-640.0
2.841667,-633.0
2.844444,-628.0
2.847222,-622.0
2.850000,-618.0
2.852778,-614.0
2.855556,-609.0
2.858333,-602.0
2.861111,-593.0
2.863889,-581.0
2.866667,-569.0
2.869444,-556.0
2.872222,-541.0
2.875000,-526.0
2.877778,-513.0
2.880556,-502.0
2.883333,-493.0
2.886111,-482.0
2.888889,-469.0
2.891667,-453.0
2.894444,-435.0
2.897222,-418.0
2.900000,-401.0
2.902778,-385.0
2.905556,-370.0
2.908333,-359.0
2.911111,-350.0
2.913889,-340.0
2.916667,-324.0
2.919444,-302.0
2.922222,-278.0
2.925000,-256.0
2.927778,-233.0
2.930556,-208.0
2.933333,-189.0
2.936111,-178.0
2.938889,-177.0
2.941667,-183.0
2.944444,-189.0
2.947222,-200.0
2.950000,-217.0
2.952778,-237.0
2.955556,-259.0
2.958333,-280.0
2.961111,-302.0
2.963889,-322.0
2.966667,-337.0
2.969444,-347.0
2.972222,-354.0
2.975000,-358.0
2.977778,-360.0
2.980556,-360.0
2.983333,-358.0
2.986111,-354.0
2.988889,-348.0
2.991667,-341.0
2.994444,-334.0
2.997222,-329.0
3.000000,-299.0
3.002778,-298.0
3.005556,-320.0
3.008333,-359.0
3.011111,-399.0
3.013889,-426.0
3.016667,-435.0
3.019444,-451.0
3.022222,-430.0
3.025000,-358.0
3.027778,-228.0
3.030556,-44.0
3.033333,185.0
3.036111,470.0
3.038889,751.0
3.041667,962.0
3.044444,1139.0
3.047222,1316.0
3.050000,1386.0
3.052778,1329.0
3.055556,1126.0
3.058333,842.0
3.061111,563.0
3.063889,265.0
3.066667,-82.0
3.069444,-374.0
3.072222,-596.0
3.075000,-730.0
3.077778,-781.0
3.080556,-758.0
3.083333,-696.0
3.086111,-622.0
3.088889,-546.0
3.091667,-476.0
3.094444,-419.0
3.097222,-379.0
3.100000,-358.0
3.102778,-347.0
3.105556,-337.0
3.108333,-331.0
3.111111,-326.0
3.113889,-321.0
3.116667,-315.0
3.119444,-309.0
3.122222,-302.0
3.125000,-294.0
3.127778,-285.0
3.130556,-277.0
3.133333,-271.0
3.136111,-265.0
3.138889,-260.0
3.141667,-255.0
3.144444,-249.0
3.147222,-244.0
3.150000,-239.0
3.152778,-234.0
3.155556,-233.0
3.158333,-228.0
3.161111,-222.0
3.163889,-217.0
3.166667,-212.0
3.169444,-209.0
3.172222,-207.0
3.175000,-204.0
3.177778,-204.0
3.180556,-203.0
3.183333,-200.0
3.186111,-196.0
3.188889,-190.0
3.191667,-184.0
3.194444,-176.0
3.197222,-170.0
3.200000,-164.0
3.202778,-160.0
3.205556,-155.0
3.208333,-150.0
3.211111,-143.0
3.213889,-136.0
3.216667,-125.0
3.219444,-111.0
3.222222,-94.0
3.225000,-75.0
3.227778,-57.0
3.230556,-39.0
3.233333,-23.0
3.236111,-3.0
3.238889,16.0
3.241667,33.0
3.244444,47.0
3.247222,57.0
3.250000,66.0
3.252778,71.0
3.255556,67.0
3.258333,59.0
3.261111,49.0
3.263889,38.0
3.266667,24.0
3.269444,6.0
3.272222,-10.0
3.275000,-24.0
3.277778,-35.0
3.280556,-46.0
3.283333,-54.0
3.286111,-60.0
3.288889,-64.0
3.291667,-67.0
3.294444,-68.0
3.297222,-68.0
3.300000,-66.0
3.302778,-65.0
3.305556,-64.0
3.308333,-63.0
3.311111,-61.0
3.313889,-63.0
3.316667,-62.0
3.319444,-62.0
3.322222,-60.0
3.325000,-58.0
3.327778,-56.0
3.330556,-58.0
3.333333,-56.0
3.336111,-55.0
3.338889,-54.0
3.341667,-51.0
3.344444,-46.0
3.347222,-38.0
3.350000,-27.0
3.352778,-16.0
3.355556,-3.0
3.358333,9.0
3.361111,19.0
3.363889,26.0
3.366667,31.0
3.369444,37.0
3.372222,47.0
3.375000,59.0
3.377778,73.0
3.380556,88.0
3.383333,102.0
3.386111,116.0
3.388889,126.0
3.391667,128.0
3.394444,125.0
3.397222,118.0
3.400000,107.0
3.402778,92.0
3.405556,69.0
3.408333,44.0
3.411111,18.0
3.413889,-6.0
3.416667,-27.0
3.419444,-47.0
3.422222,-62.0
3.425000,-73.0
3.427778,-79.0
3.430556,-79.0
3.433333,-77.0
3.436111,-75.0
3.438889,-70.0
3.441667,-65.0
3.444444,-60.0
3.447222,-55.0
3.450000,-52.0
3.452778,-51.0
3.455556,-55.0
3.458333,-67.0
3.461111,-86.0
3.463889,-110.0
3.466667,-138.0
3.469444,-161.0
3.472222,-173.0
3.475000,-163.0
3.477778,-120.0
3.480556,-35.0
3.483333,97.0
3.486111,281.0
3.488889,504.0
3.491667,702.0
3.494444,917.0
3.497222,1165.0
3.500000,1407.0
3.502778,1539.0
3.505556,1550.0
3.508333,1437.0
3.511111,1275.0
3.513889,1027.0
3.516667,680.0
3.519444,280.0
3.522222,-63.0
3.525000,-335.0
3.527778,-514.0
3.530556,-613.0
3.533333,-640.0
3.536111,-610.0
3.538889,-543.0
3.541667,-457.0
3.544444,-367.0
3.547222,-286.0
3.550000,-219.0
3.552778,-168.0
3.555556,-134.0
3.558333,-116.0
3.561111,-107.0
3.563889,-101.0
3.566667,-95.0
3.569444,-89.0
3.572222,-85.0
3.575000,-80.0
3.577778,-75.0
3.580556,-70.0
3.583333,-66.0
3.586111,-62.0
3.588889,-54.0
3.591667,-46.0
3.594444,-37.0
3.597222,-29.0
3.600000,-24.0
3.602778,-19.0
3.605556,-13.0
3.608333,-10.0
3.611111,-8.0
3.613889,-8.0
3.616667,-8.0
3.619444,-8.0
3.622222,-10.0
3.625000,-14.0
3.627778,-14.0
3.630556,-12.0
3.633333,-9.0
3.636111,-6.0
3.638889,-6.0
3.641667,-8.0
3.644444,-6.0
3.647222,-6.0
3.650000,-5.0
3.652778,-4.0
3.655556,-3.0
3.658333,0.0
3.661111,9.0
3.663889,15.0
3.666667,24.0
3.669444,34.0
3.672222,46.0
3.675000,60.0
3.677778,74.0
3.680556,87.0
3.683333,101.0
3.686111,118.0
3.688889,138.0
3.691667,160.0
3.694444,182.0
3.697222,203.0
3.700000,223.0
3.702778,237.0
3.705556,245.0
3.708333,248.0
3.711111,246.0
3.713889,238.0
3.716667,225.0
3.719444,208.0
3.722222,191.0
3.725000,174.0
3.727778,158.0
3.730556,141.0
3.733333,126.0
3.736111,115.0
3.738889,107.0
3.741667,100.0
3.744444,95.0
3.747222,90.0
3.750000,86.0
3.752778,82.0
3.755556,76.0
3.758333,71.0
3.761111,68.0
3.763889,65.0
3.766667,65.0
3.769444,65.0
3.772222,69.0
3.775000,70.0
3.777778,70.0
3.780556,68.0
3.783333,65.0
3.786111,63.0
3.788889,65.0
3.791667,66.0
3.794444,70.0
3.797222,74.0
3.800000,80.0
3.802778,87.0
3.805556,94.0
3.808333,101.0
3.811111,107.0
3.813889,113.0
3.816667,119.0
3.819444,125.0
3.822222,134.0
3.825000,144.0
3.827778,156.0
3.830556,168.0
3.833333,178.0
3.836111,186.0
3.838889,193.0
3.841667,194.0
3.844444,191.0
3.847222,184.0
3.850000,173.0
3.852778,158.0
3.855556,140.0
3.858333,116.0
3.861111,89.0
3.863889,62.0
3.866667,34.0
3.869444,6.0
3.872222,-17.0
3.875000,-37.0
3.877778,-49.0
3.880556,-54.0
3.883333,-57.0
3.886111,-56.0
3.888889,-53.0
3.891667,-50.0
3.894444,-48.0
3.897222,-46.0
3.900000,-44.0
3.902778,-42.0
3.905556,-46.0
3.908333,-59.0
3.911111,-80.0
3.913889,-108.0
3.916667,-142.0
3.919444,-175.0
3.922222,-200.0
3.925000,-206.0
3.927778,-183.0
3.930556,-120.0
3.933333,-6.0
3.936111,188.0
3.938889,404.0
3.941667,639.0
3.944444,917.0
3.947222,1220.0
3.950000,1494.0
3.952778,1680.0
3.955556,1726.0
3.958333,1664.0
3.961111,1499.0
3.963889,1215.0
3.966667,836.0
3.969444,428.0
3.972222,52.0
3.975000,-254.0
3.977778,-461.0
3.980556,-572.0
3.983333,-605.0
3.986111,-576.0
3.988889,-510.0
3.991667,-429.0
3.994444,-349.0
3.997222,-281.0
4.000000,-251.0
4.002778,-240.0
4.005556,-231.0
4.008333,-217.0
4.011111,-196.0
4.013889,-187.0
4.016667,-188.0
4.019444,-177.0
4.022222,-168.0
4.025000,-162.0
4.027778,-162.0
