timestamp,value
2.136111,-135.0
2.138889,-122.0
2.141667,-105.0
2.144444,-88.0
2.147222,-69.0
2.150000,-50.0
2.152778,-32.0
2.155556,-13.0
2.158333,6.0
2.161111,24.0
2.163889,41.0
2.166667,57.0
2.169444,68.0
2.172222,75.0
2.175000,78.0
2.177778,77.0
2.180556,72.0
2.183333,64.0
2.186111,53.0
2.188889,41.0
2.191667,28.0
2.194444,16.0
2.197222,4.0
2.200000,-6.0
2.202778,-15.0
2.205556,-22.0
2.208333,-28.0
2.211111,-34.0
2.213889,-40.0
2.216667,-45.0
2.219444,-49.0
2.222222,-52.0
2.225000,-59.0
2.227778,-62.0
2.230556,-64.0
2.233333,-63.0
2.236111,-60.0
2.238889,-55.0
2.241667,-50.0
2.244444,-42.0
2.247222,-38.0
2.250000,-36.0
2.252778,-36.0
2.255556,-39.0
2.258333,-42.0
2.261111,-42.0
2.263889,-39.0
2.266667,-34.0
2.269444,-25.0
2.272222,-9.0
2.275000,12.0
2.277778,35.0
2.280556,54.0
2.283333,67.0
2.286111,73.0
2.288889,71.0
2.291667,61.0
2.294444,43.0
2.297222,20.0
2.300000,-5.0
2.302778,-31.0
2.305556,-57.0
2.308333,-82.0
2.311111,-101.0
2.313889,-115.0
2.316667,-122.0
2.319444,-126.0
2.322222,-124.0
2.325000,-119.0
2.327778,-113.0
2.330556,-109.0
2.333333,-106.0
2.336111,-104.0
2.338889,-103.0
2.341667,-102.0
2.344444,-105.0
2.347222,-116.0
2.350000,-136.0
2.352778,-164.0
2.355556,-199.0
2.358333,-236.0
2.361111,-270.0
2.363889,-292.0
2.366667,-287.0
2.369444,-242.0
2.372222,-146.0
2.375000,14.0
2.377778,235.0
2.380556,529.0
2.383333,814.0
2.386111,1050.0
2.388889,1247.0
2.391667,1424.0
2.394444,1521.0
2.397222,1495.0
2.400000,1325.0
2.402778,1076.0
2.405556,807.0
2.408333,513.0
2.411111,186.0
2.413889,-118.0
2.416667,-354.0
2.419444,-510.0
2.422222,-573.0
2.425000,-572.0
2.427778,-525.0
2.430556,-462.0
2.433333,-395.0
2.436111,-326.0
2.438889,-269.0
2.441667,-228.0
2.444444,-205.0
2.447222,-194.0
2.450000,-186.0
2.452778,-180.0
2.455556,-176.0
2.458333,-171.0
2.461111,-168.0
2.463889,-165.0
2.466667,-162.0
2.469444,-158.0
2.472222,-153.0
2.475000,-148.0
2.477778,-142.0
2.480556,-137.0
2.483333,-133.0
2.486111,-128.0
2.488889,-123.0
2.491667,-116.0
2.494444,-111.0
2.497222,-107.0
2.500000,-105.0
2.502778,-104.0
2.505556,-105.0
2.508333,-105.0
2.511111,-106.0
2.513889,-105.0
2.516667,-102.0
2.519444,-98.0
2.522222,-96.0
2.525000,-94.0
2.527778,-92.0
2.530556,-90.0
2.533333,-86.0
2.536111,-85.0
2.538889,-86.0
2.541667,-86.0
2.544444,-84.0
2.547222,-80.0
2.550000,-69.0
2.552778,-55.0
2.555556,-39.0
2.558333,-26.0
2.561111,-15.0
2.563889,-4.0
2.566667,11.0
2.569444,29.0
2.572222,48.0
2.575000,67.0
2.577778,84.0
2.580556,99.0
2.583333,110.0
2.586111,117.0
2.588889,120.0
2.591667,118.0
2.594444,111.0
2.597222,103.0
2.600000,93.0
2.602778,80.0
2.605556,66.0
2.608333,51.0
2.611111,36.0
2.613889,21.0
2.616667,6.0
2.619444,-4.0
2.622222,-14.0
2.625000,-38.0
2.627778,-57.0
2.630556,-63.0
2.633333,-44.0
2.636111,-26.0
2.638889,-23.0
2.641667,-39.0
2.644444,-49.0
2.647222,-52.0
2.650000,-46.0
2.652778,-40.0
2.655556,-34.0
2.658333,-28.0
2.661111,-24.0
2.663889,-22.0
2.666667,-24.0
2.669444,-29.0
2.672222,-33.0
2.675000,-33.0
2.677778,-27.0
2.680556,-16.0
2.683333,0.0
2.686111,18.0
2.688889,41.0
2.691667,62.0
2.694444,79.0
2.697222,89.0
2.700000,93.0
2.702778,90.0
2.705556,82.0
2.708333,65.0
2.711111,41.0
2.713889,13.0
2.716667,-15.0
2.719444,-42.0
2.722222,-66.0
2.725000,-86.0
2.727778,-102.0
2.730556,-113.0
2.733333,-118.0
2.736111,-120.0
2.738889,-119.0
2.741667,-115.0
2.744444,-111.0
2.747222,-107.0
2.750000,-103.0
2.752778,-101.0
2.755556,-103.0
2.758333,-109.0
2.761111,-123.0
2.763889,-144.0
2.766667,-173.0
2.769444,-205.0
2.772222,-234.0
2.775000,-257.0
2.777778,-269.0
2.780556,-257.0
2.783333,-212.0
2.786111,-122.0
2.788889,23.0
2.791667,224.0
2.794444,485.0
2.797222,751.0
2.800000,1025.0
2.802778,1250.0
2.805556,1384.0
2.808333,1406.0
2.811111,1319.0
2.813889,1117.0
2.816667,851.0
2.819444,516.0
2.822222,175.0
2.825000,-123.0
2.827778,-361.0
2.830556,-541.0
2.833333,-658.0
2.836111,-713.0
2.838889,-710.0
2.841667,-668.0
2.844444,-602.0
2.847222,-525.0
2.850000,-449.0
2.852778,-384.0
2.855556,-332.0
2.858333,-298.0
2.861111,-278.0
2.863889,-265.0
2.866667,-257.0
2.869444,-248.0
2.872222,-239.0
2.875000,-230.0
2.877778,-222.0
2.880556,-215.0
2.883333,-208.0
2.886111,-201.0
2.888889,-193.0
2.891667,-184.0
2.894444,-176.0
2.897222,-169.0
2.900000,-163.0
2.902778,-156.0
2.905556,-147.0
2.908333,-138.0
2.911111,-130.0
2.913889,-124.0
2.916667,-121.0
2.919444,-118.0
2.922222,-115.0
2.925000,-115.0
2.927778,-113.0
2.930556,-113.0
2.933333,-112.0
2.936111,-111.0
2.938889,-110.0
2.941667,-109.0
2.944444,-104.0
2.947222,-100.0
2.950000,-94.0
2.952778,-87.0
2.955556,-79.0
2.958333,-68.0
2.961111,-52.0
2.963889,-35.0
2.966667,-16.0
2.969444,4.0
2.972222,24.0
2.975000,45.0
2.977778,65.0
2.980556,86.0
2.983333,108.0
2.986111,131.0
2.988889,155.0
2.991667,180.0
2.994444,203.0
2.997222,222.0
3.000000,242.0
3.002778,255.0
3.005556,258.0
3.008333,251.0
3.011111,233.0
3.013889,215.0
3.016667,201.0
3.019444,185.0
3.022222,166.0
3.025000,150.0
3.027778,136.0
3.030556,127.0
3.033333,118.0
3.036111,106.0
3.038889,92.0
3.041667,79.0
3.044444,69.0
3.047222,62.0
3.050000,57.0
3.052778,52.0
3.055556,47.0
3.058333,41.0
3.061111,41.0
3.063889,44.0
3.066667,49.0
3.069444,56.0
3.072222,66.0
3.075000,76.0
3.077778,84.0
3.080556,85.0
3.083333,83.0
3.086111,79.0
3.088889,79.0
3.091667,82.0
3.094444,92.0
3.097222,105.0
3.100000,118.0
3.102778,131.0
3.105556,144.0
3.108333,153.0
3.111111,158.0
3.113889,157.0
3.116667,150.0
3.119444,140.0
3.122222,125.0
3.125000,103.0
3.127778,78.0
3.130556,51.0
3.133333,24.0
3.136111,-2.0
3.138889,-27.0
3.141667,-49.0
3.144444,-65.0
3.147222,-76.0
3.150000,-80.0
3.152778,-82.0
3.155556,-82.0
3.158333,-83.0
3.161111,-82.0
3.163889,-81.0
3.166667,-80.0
3.169444,-77.0
3.172222,-75.0
3.175000,-77.0
3.177778,-85.0
3.180556,-103.0
3.183333,-128.0
3.186111,-158.0
3.188889,-187.0
3.191667,-211.0
3.194444,-221.0
3.197222,-205.0
3.200000,-152.0
3.202778,-56.0
3.205556,89.0
3.208333,288.0
3.211111,537.0
3.213889,829.0
3.216667,1080.0
3.219444,1279.0
3.222222,1386.0
3.225000,1388.0
3.227778,1285.0
3.230556,1077.0
3.233333,773.0
3.236111,454.0
3.238889,139.0
3.241667,-128.0
3.244444,-337.0
3.247222,-491.0
3.250000,-587.0
3.252778,-626.0
3.255556,-608.0
3.258333,-556.0
3.261111,-485.0
3.263889,-407.0
3.266667,-329.0
3.269444,-257.0
3.272222,-198.0
3.275000,-155.0
3.277778,-129.0
3.280556,-111.0
3.283333,-98.0
3.286111,-88.0
3.288889,-77.0
3.291667,-69.0
3.294444,-60.0
3.297222,-52.0
3.300000,-45.0
3.302778,-40.0
3.305556,-35.0
3.308333,-33.0
3.311111,-32.0
3.313889,-31.0
3.316667,-30.0
3.319444,-29.0
3.322222,-29.0
3.325000,-32.0
3.327778,-34.0
3.330556,-37.0
3.333333,-41.0
3.336111,-42.0
3.338889,-44.0
3.341667,-45.0
3.344444,-48.0
3.347222,-52.0
3.350000,-55.0
3.352778,-57.0
3.355556,-59.0
3.358333,-61.0
3.361111,-63.0
3.363889,-63.0
3.366667,-63.0
3.369444,-63.0
3.372222,-58.0
3.375000,-52.0
3.377778,-44.0
3.380556,-33.0
3.383333,-22.0
3.386111,-11.0
3.388889,2.0
3.391667,17.0
3.394444,36.0
3.397222,57.0
3.400000,80.0
3.402778,102.0
3.405556,125.0
3.408333,148.0
3.411111,169.0
3.413889,186.0
3.416667,200.0
3.419444,209.0
3.422222,214.0
3.425000,213.0
3.427778,209.0
3.430556,203.0
3.433333,196.0
3.436111,186.0
3.438889,173.0
3.441667,158.0
3.444444,141.0
3.447222,127.0
3.450000,112.0
3.452778,99.0
3.455556,88.0
3.458333,79.0
3.461111,70.0
3.463889,61.0
3.466667,50.0
3.469444,43.0
3.472222,39.0
3.475000,38.0
3.477778,38.0
3.480556,40.0
3.483333,43.0
3.486111,48.0
3.488889,53.0
3.491667,58.0
3.494444,59.0
3.497222,60.0
3.500000,60.0
3.502778,62.0
3.505556,66.0
3.508333,73.0
3.511111,81.0
3.513889,93.0
3.516667,105.0
3.519444,116.0
3.522222,125.0
3.525000,131.0
3.527778,128.0
3.530556,122.0
3.533333,112.0
3.536111,99.0
3.538889,82.0
3.541667,61.0
3.544444,37.0
3.547222,17.0
3.550000,-2.0
3.552778,-23.0
3.555556,-44.0
3.558333,-63.0
3.561111,-80.0
3.563889,-92.0
3.566667,-100.0
3.569444,-104.0
3.572222,-105.0
3.575000,-103.0
3.577778,-99.0
3.580556,-96.0
3.583333,-94.0
3.586111,-92.0
3.588889,-95.0
3.591667,-104.0
3.594444,-148.0
3.597222,-192.0
3.600000,-220.0
3.602778,-208.0
3.605556,-193.0
3.608333,-184.0
3.611111,-176.0
3.613889,-117.0
3.616667,-3.0
3.619444,171.0
3.622222,414.0
3.625000,660.0
3.627778,882.0
3.630556,1103.0
3.633333,1297.0
3.636111,1390.0
3.638889,1375.0
3.641667,1214.0
3.644444,987.0
3.647222,723.0
3.650000,405.0
3.652778,64.0
3.655556,-224.0
3.658333,-449.0
3.661111,-594.0
3.663889,-669.0
3.666667,-679.0
3.669444,-642.0
3.672222,-577.0
3.675000,-499.0
3.677778,-418.0
3.680556,-344.0
3.683333,-283.0
3.686111,-242.0
3.688889,-217.0
3.691667,-205.0
3.694444,-200.0
3.697222,-195.0
3.700000,-193.0
3.702778,-192.0
3.705556,-189.0
3.708333,-184.0
3.711111,-177.0
3.713889,-169.0
3.716667,-163.0
3.719444,-157.0
3.722222,-150.0
3.725000,-146.0
3.727778,-144.0
3.730556,-141.0
3.733333,-139.0
3.736111,-138.0
3.738889,-138.0
3.741667,-138.0
3.744444,-138.0
3.747222,-136.0
3.750000,-135.0
3.752778,-133.0
3.755556,-132.0
3.758333,-130.0
3.761111,-130.0
3.763889,-130.0
3.766667,-131.0
3.769444,-132.0
3.772222,-131.0
3.775000,-130.0
3.777778,-129.0
3.780556,-129.0
3.783333,-128.0
3.786111,-124.0
3.788889,-116.0
3.791667,-107.0
3.794444,-94.0
3.797222,-82.0
3.800000,-67.0
3.802778,-52.0
3.805556,-34.0
3.808333,-17.0
3.811111,2.0
3.813889,19.0
3.816667,39.0
3.819444,57.0
3.822222,74.0
3.825000,91.0
3.827778,105.0
3.830556,116.0
3.833333,123.0
3.836111,124.0
3.838889,120.0
3.841667,113.0
3.844444,101.0
3.847222,87.0
3.850000,73.0
3.852778,59.0
3.855556,45.0
3.858333,31.0
3.861111,19.0
3.863889,12.0
3.866667,6.0
3.869444,3.0
3.872222,0.0
3.875000,-4.0
3.877778,-7.0
3.880556,-10.0
3.883333,-13.0
3.886111,-15.0
3.888889,-15.0
3.891667,-13.0
3.894444,-9.0
3.897222,-3.0
3.900000,2.0
3.902778,8.0
3.905556,15.0
3.908333,20.0
3.911111,23.0
3.913889,24.0
3.916667,25.0
3.919444,29.0
3.922222,36.0
3.925000,46.0
3.927778,59.0
3.930556,73.0
3.933333,87.0
3.936111,101.0
3.938889,109.0
3.941667,112.0
3.944444,110.0
3.947222,104.0
3.950000,93.0
3.952778,80.0
3.955556,62.0
3.958333,40.0
3.961111,16.0
3.963889,-6.0
3.966667,-29.0
3.969444,-48.0
3.972222,-65.0
3.975000,-77.0
3.977778,-85.0
3.980556,-88.0
3.983333,-88.0
3.986111,-84.0
3.988889,-79.0
3.991667,-75.0
3.994444,-70.0
3.997222,-65.0
4.000000,-75.0
4.002778,-88.0
4.005556,-103.0
4.008333,-115.0
4.011111,-133.0
4.013889,-161.0
4.016667,-196.0
4.019444,-218.0
4.022222,-227.0
4.025000,-208.0
4.027778,-154.0
4.030556,-50.0
4.033333,117.0
4.036111,373.0
4.038889,649.0
4.041667,945.0
4.044444,1233.0
4.047222,1476.0
4.050000,1644.0
4.052778,1719.0
4.055556,1630.0
4.058333,1451.0
4.061111,1178.0
4.063889,838.0
